Largest betweenness centrality at vertex 12203

Vertex	Betweenness Centrality
6145	0.0405721
6146	0.0408773
6147	0.0340406
6148	0.0648091
6149	0.0543562
6150	0
6151	0.000434734
6152	0.000869426
6153	0.00130408
6154	0.00173869
6155	0.00217326
6156	0.00260778
6157	0.00304227
6158	0.00347671
6159	0.00391112
6160	0.00434548
6161	0.0047798
6162	0.00521408
6163	0.00564832
6164	0.181465
6165	0.181049
6166	0.180633
6167	0.180217
6168	0.179801
6169	0.179386
6170	0.17897
6171	0.178554
6172	0.178139
6173	0.177723
6174	0.177307
6175	0.176891
6176	0.176476
6177	0.17606
6178	0.175645
6179	0.175229
6180	0.174889
6181	0.00304227
6182	0.00260778
6183	0.00217326
6184	0.00173869
6185	0.00130408
6186	0.000869426
6187	0.000434734
6188	0
6189	0.117146
6190	0.116839
6191	0.116533
6192	0.116229
6193	0.117454
6194	0.0585012
6195	0.058088
6196	0.0576748
6197	0.0572615
6198	0.0568483
6199	0.0564351
6200	0.0560218
6201	0.0556085
6202	0.0551952
6203	0.0547818
6204	0.0543684
6205	0.053955
6206	0.0535416
6207	0.0531282
6208	0.0527147
6209	0.0523012
6210	0.0518878
6211	0.0514744
6212	0.0511442
6213	0.0216257
6214	0.0216546
6215	0.0216843
6216	0.0217153
6217	0.0217483
6218	0.0217823
6219	0.0218351
6220	0.021908
6221	0.021986
6222	0.0220692
6223	0.0222147
6224	0.0224499
6225	0.271452
6226	0.271693
6227	0.271937
6228	0.272229
6229	0.272567
6230	0.272914
6231	0.273269
6232	0.273626
6233	0.812168
6234	0.538653
6235	0.538334
6236	0.538017
6237	0.5377
6238	0.537384
6239	0.53707
6240	0.536759
6241	0.536493
6242	0.536272
6243	0.5361
6244	0.535975
6245	0.535853
6246	0.535733
6247	0.535618
6248	0.11807
6249	0.117762
6250	0.11838
6251	0.0569593
6252	0.0548042
6253	0.0546343
6254	0.0544862
6255	0.147649
6256	0.147674
6257	0.147973
6258	0.148273
6259	0.148574
6260	0.148875
6261	0.149176
6262	0.149478
6263	0.14978
6264	0.150082
6265	0.150385
6266	0.150689
6267	0.321604
6268	0.171612
6269	0.171253
6270	0.170902
6271	0.170558
6272	0.170218
6273	0.169882
6274	0.169545
6275	0.169209
6276	0.168873
6277	0.168538
6278	0.168204
6279	0.16787
6280	0.167536
6281	0.167203
6282	0.166869
6283	0.166536
6284	0.166204
6285	0.165873
6286	0.165542
6287	0.165211
6288	0.164927
6289	0.164691
6290	0.164455
6291	0.164224
6292	0.163997
6293	0.163771
6294	0.163545
6295	0.16332
6296	0.163097
6297	0.162875
6298	0.162655
6299	0.162436
6300	0.162219
6301	0.162005
6302	0.161791
6303	0.161577
6304	0.161364
6305	0.161154
6306	0.160949
6307	0.160745
6308	0.160541
6309	0.160337
6310	0.160134
6311	0.159942
6312	0.159766
6313	0.16649
6314	0.166246
6315	0.97691
6316	0.812138
6317	0.811883
6318	0.811629
6319	0.235975
6320	0.165534
6321	0.165659
6322	0.165787
6323	0.165918
6324	0.166055
6325	0.00608252
6326	0.00651667
6327	0.235458
6328	0.905774
6329	0.905643
6330	0.905545
6331	0.235713
6332	0.0152634
6333	8.28114e-05
6334	7.26278e-05
6335	0.000486375
6336	0.000900163
6337	0.00131399
6338	0.00172786
6339	0.00214221
6340	0.00255701
6341	0.00297954
6342	0.00340979
6343	0.00384008
6344	0.00427044
6345	0.00470197
6346	0.0051347
6347	0.00556745
6348	0.00600016
6349	0.00643355
6350	0.3601
6351	0.360191
6352	0.360303
6353	0.360421
6354	0.360541
6355	0.360663
6356	0.360784
6357	0.360905
6358	0.361027
6359	0.361149
6360	0.361271
6361	0.361394
6362	0.361517
6363	0.371611
6364	0.0252907
6365	0.022868
6366	0.0229951
6367	0.0231743
6368	0.00227736
6369	0.00202269
6370	0.0017962
6371	0.00177424
6372	0.00193255
6373	0.00209185
6374	0.00229672
6375	0.00254689
6376	0.0298761
6377	0.0165504
6378	0.0161177
6379	0.0156849
6380	0
6381	0.000434734
6382	0.000869426
6383	0.00130408
6384	0.00173869
6385	0.00217326
6386	0.00260778
6387	0.00304227
6388	0.00347671
6389	0.00391112
6390	0.00434548
6391	0.0047798
6392	0.00521408
6393	0.00564832
6394	0.00608252
6395	0.00651667
6396	0.00695078
6397	0.00738486
6398	0.00781889
6399	0.00825288
6400	0.00868683
6401	0.00912074
6402	0.0095546
6403	0.00998843
6404	0.0104222
6405	0.010856
6406	0.0112897
6407	0.0117233
6408	0.0121569
6409	0.0125905
6410	0.013024
6411	0.0134575
6412	0.013891
6413	0.0143244
6414	0.0696257
6415	0.0692972
6416	0.0439456
6417	0.0435315
6418	0.0431176
6419	0.0427037
6420	0.0423352
6421	0.0298683
6422	0.0302828
6423	0.0307053
6424	0.0311355
6425	0.00695078
6426	0.0247306
6427	0.355402
6428	0.00130408
6429	0.000869426
6430	0.000434734
6431	0
6432	0.354475
6433	0.354467
6434	0.3545
6435	0.354564
6436	0.354629
6437	0.354695
6438	0.354761
6439	0.354827
6440	0.354895
6441	0.354962
6442	0.355031
6443	0.3551
6444	0.355171
6445	0.355242
6446	0.355324
6447	0.355419
6448	0.355514
6449	0.355611
6450	0.355711
6451	0.355814
6452	0.0171909
6453	0.119806
6454	0.11943
6455	0.119072
6456	0.118714
6457	0.0167858
6458	0.121674
6459	0.0167835
6460	0.0166628
6461	0.0248851
6462	0.0252905
6463	0.0273708
6464	0.0193904
6465	0.0195363
6466	0.0197179
6467	0.0284438
6468	0.0281383
6469	0.0278348
6470	0.0275344
6471	0.0272357
6472	0.0269407
6473	0.0266493
6474	0.0263584
6475	0.0260693
6476	0.0258095
6477	0.025579
6478	0.0253509
6479	0.0251823
6480	0.0287496
6481	0.0165443
6482	0.0164186
6483	0.0163119
6484	0.016428
6485	0.0290555
6486	0.00780555
6487	0.00737573
6488	0.0069463
6489	0.006517
6490	0.00612707
6491	0.00602821
6492	0.0061814
6493	0.00633489
6494	0.00649713
6495	0.00667083
6496	0.00684736
6497	0.00702533
6498	0.00720471
6499	0.00738508
6500	0.0075782
6501	0.00778317
6502	0.00798829
6503	0.00819366
6504	0.00839937
6505	0.00860557
6506	0.00881626
6507	0.00903123
6508	0.00924651
6509	0.00946433
6510	0.00968468
6511	0.00990679
6512	0.0101327
6513	0.0103608
6514	0.0105892
6515	0.010818
6516	0.0110469
6517	0.0112765
6518	0.0115075
6519	0.0117433
6520	0.0119832
6521	0.0122641
6522	0.0125861
6523	0.0129083
6524	0.0132305
6525	0.0135531
6526	0.0138761
6527	0.0141997
6528	0.0145239
6529	0.0240714
6530	0.0296792
6531	0.0293614
6532	0.00762833
6533	0.0300098
6534	0.0077197
6535	0.012899
6536	0.0124828
6537	0.0120666
6538	0.0116504
6539	0.0112343
6540	0.0108181
6541	0.010402
6542	0.00998595
6543	0.00956999
6544	0.00918568
6545	0.0303473
6546	0.0306907
6547	0.00892717
6548	0.00849536
6549	0.00811814
6550	0.00779555
6551	0.00747356
6552	0.00715221
6553	0.00683104
6554	0.00650998
6555	0.00618935
6556	0.00586909
6557	0.00554902
6558	0.0052292
6559	0.00495044
6560	0.00471285
6561	0.00448008
6562	0.00425197
6563	0.004024
6564	0.00379621
6565	0.00356849
6566	0.00334092
6567	0.00311446
6568	0.00288978
6569	0.00266814
6570	0.00244898
6571	0.00248376
6572	0.00277345
6573	0.00306448
6574	0.00335577
6575	0.00366989
6576	0.00400705
6577	0.00434469
6578	0.00468422
6579	0.00503732
6580	0.0692117
6581	0.00123637
6582	0.00125512
6583	0.00166059
6584	0.889588
6585	0.886349
6586	0.886469
6587	0.886629
6588	0.886801
6589	0.886977
6590	0.887158
6591	0.887341
6592	0.887526
6593	0.887116
6594	0.887207
6595	0.405787
6596	0.400601
6597	0.400376
6598	0.400153
6599	0.399931
6600	0.39971
6601	0.39949
6602	0.399271
6603	0.399054
6604	0.398839
6605	0.398624
6606	0.39841
6607	0.3982
6608	0.397995
6609	0.00608252
6610	0.00564832
6611	0.00521408
6612	0.0047798
6613	0.00434548
6614	0.00391112
6615	0.00347671
6616	0.00304227
6617	0.00260778
6618	0.00217326
6619	0.00173869
6620	0.00130408
6621	0.000869426
6622	0.000434734
6623	0
6624	0.032858
6625	0.0324837
6626	0.0321102
6627	0.031737
6628	0.0313784
6629	0.0310344
6630	0.00784426
6631	0.00813977
6632	0.896033
6633	0.887312
6634	0.887432
6635	0.0336133
6636	0.0332348
6637	0.0244549
6638	0.023152
6639	0.0230326
6640	0.0229144
6641	0.0232723
6642	0.896093
6643	0.922156
6644	0.0233928
6645	0.0347583
6646	0.0343756
6647	0.0339935
6648	0.0355245
6649	0.0351413
6650	0.260307
6651	0.108263
6652	0.107857
6653	0.107452
6654	0.107048
6655	0.106644
6656	0.106363
6657	0.160259
6658	0.159936
6659	0.0693806
6660	0.0812645
6661	0.0767356
6662	0.135324
6663	0.135212
6664	0.148821
6665	0.147918
6666	0.0374602
6667	0.0370595
6668	0.0366754
6669	0.0362915
6670	0.0359079
6671	0.0769069
6672	0.0770782
6673	0.109968
6674	0.109608
6675	0.10925
6676	0.169881
6677	0.0154594
6678	0.0155805
6679	0.0157039
6680	0.0159782
6681	0.154509
6682	0.154193
6683	0.0275625
6684	0.0254038
6685	0.0252293
6686	0.025057
6687	0.024887
6688	0.024727
6689	0.0245757
6690	0.0244258
6691	0.0242795
6692	0.024137
6693	0.023998
6694	0.0238653
6695	0.0237392
6696	0.0236183
6697	0.0235005
6698	0.0233852
6699	0.0232728
6700	0.0231638
6701	0.023062
6702	0.0229663
6703	0.0228717
6704	0.0227783
6705	0.0226866
6706	0.0225978
6707	0.0225112
6708	0.022426
6709	0.0223441
6710	0.022265
6711	0.0221871
6712	0.0221106
6713	0.0220356
6714	0.0219641
6715	0.0218961
6716	0.0218321
6717	0.0217714
6718	0.0217118
6719	0.0216581
6720	0.0216136
6721	0.0215832
6722	0.0215686
6723	0.0215744
6724	0.0215982
6725	0.0235125
6726	0.0233338
6727	0.0232555
6728	0.0231807
6729	0.0231072
6730	0.0864742
6731	0.0772496
6732	0.0774211
6733	0.0144904
6734	0.0144282
6735	0.0143731
6736	0.0145714
6737	0.1089
6738	0.112175
6739	0.0346747
6740	0.0269027
6741	0.0265686
6742	0.0262349
6743	0.0259018
6744	0.025569
6745	0.0252369
6746	0.0249055
6747	0.024579
6748	0.0242571
6749	0.763821
6750	0.763857
6751	0.763932
6752	0.764026
6753	0.764121
6754	0.764217
6755	0.764314
6756	0.764412
6757	0.76451
6758	0.764608
6759	0.116848
6760	0.116716
6761	0.116601
6762	0.116523
6763	0.116465
6764	0.0254581
6765	0.0252539
6766	0.0250517
6767	0.024851
6768	0.0246528
6769	0.0244596
6770	0.0242711
6771	0.0240852
6772	0.0239004
6773	0.0237164
6774	0.0235361
6775	0.0233732
6776	0.0232248
6777	0.0230771
6778	0.02293
6779	0.0228389
6780	0.0228041
6781	0.0227712
6782	0.0227398
6783	0.0227098
6784	0.0226848
6785	0.0226833
6786	0.0227014
6787	0.0227201
6788	0.0227395
6789	0.0227593
6790	0.0227812
6791	0.0228058
6792	0.0228336
6793	0.0228795
6794	0.0229433
6795	0.023011
6796	0.0148218
6797	0.116981
6798	0.132137
6799	0.0488462
6800	0.0126713
6801	0.0122794
6802	0.0119201
6803	0.0115621
6804	0.0112085
6805	0.0108602
6806	0.0105129
6807	0.0101707
6808	0.00985127
6809	0.00955597
6810	0.00928758
6811	0.00904123
6812	0.00879775
6813	0.00855678
6814	0.00831797
6815	0.00808457
6816	0.00787638
6817	0.00787667
6818	0.00806474
6819	0.00825317
6820	0.00844201
6821	0.00863312
6822	0.008827
6823	0.00902204
6824	0.00921887
6825	0.0355661
6826	0.0356063
6827	0.0356484
6828	0.0356951
6829	0.0357461
6830	0.0357986
6831	0.0359932
6832	0.0363361
6833	0.764706
6834	0.764805
6835	0.764904
6836	0.00350631
6837	0.00308891
6838	0.00267157
6839	0.00225429
6840	0.00183703
6841	0.00142008
6842	0.00100363
6843	0.000920448
6844	0.00117041
6845	0.00142054
6846	0.00167164
6847	0.00192429
6848	0.00226662
6849	0.00902066
6850	0.0103968
6851	0.00997924
6852	0.00956169
6853	0.00914439
6854	0.00872734
6855	0.0083103
6856	0.00789348
6857	0.00747692
6858	0.00706045
6859	0.00664408
6860	0.00622781
6861	0.00581159
6862	0.00539546
6863	0.00497949
6864	0.0048968
6865	0.00514748
6866	0.00539838
6867	0.0056503
6868	0.00590336
6869	0.00615698
6870	0.765004
6871	0.00964351
6872	0.00555206
6873	0.00529038
6874	0.00503009
6875	0.00477129
6876	0.0045129
6877	0.00425507
6878	0.00399944
6879	0.00374601
6880	0.00349305
6881	0.00324047
6882	0.00298821
6883	0.00273612
6884	0.00248502
6885	0.00223492
6886	0.00231808
6887	0.0027347
6888	0.00315165
6889	0.00356872
6890	0.00399387
6891	0.00442707
6892	0.00486032
6893	0
6894	0.000434734
6895	0.000869426
6896	0.00130408
6897	0.00173869
6898	0.00217326
6899	0.00260778
6900	0.00304227
6901	0.00347671
6902	0.00391112
6903	0.00434548
6904	0.410917
6905	0.0068216
6906	0.00660843
6907	0.00639562
6908	0.00618301
6909	0.00597081
6910	0.00575902
6911	0.00554834
6912	0.00533924
6913	0.00514903
6914	0.00497864
6915	0.00480994
6916	0.00464262
6917	0.00477499
6918	0.0052059
6919	0.00563683
6920	0.00606775
6921	0.00649874
6922	0.0069298
6923	0.00736114
6924	0.407203
6925	0.40688
6926	0.406558
6927	0.406237
6928	0.405916
6929	0.405596
6930	0.405276
6931	0.404957
6932	0.404684
6933	0.404457
6934	0.171073
6935	0.170659
6936	0.170245
6937	0.169831
6938	0.169417
6939	0.169003
6940	0.168589
6941	0.168175
6942	0.167762
6943	0.167348
6944	0.166935
6945	0.166522
6946	0.166108
6947	0.165695
6948	0.165281
6949	0.164868
6950	0.164454
6951	0.164041
6952	0.163628
6953	0.163215
6954	0.162801
6955	0.162388
6956	0.161975
6957	0.148897
6958	0.0485912
6959	0.0482509
6960	0.0182233
6961	0.0177902
6962	0.111395
6963	0.111068
6964	0.110746
6965	0.110428
6966	0.110111
6967	0.109797
6968	0.109494
6969	0.109207
6970	0.108924
6971	0.108697
6972	0.108527
6973	0.108361
6974	0.108285
6975	0.108296
6976	0.108308
6977	0.108366
6978	0.10849
6979	0.10864
6980	0.108818
6981	0.109022
6982	0.040915
6983	0.0353457
6984	0.0349998
6985	0.0346561
6986	0.162044
6987	0.0231329
6988	0.0124962
6989	0.012063
6990	0.0116298
6991	0.0111966
6992	0.0107633
6993	0.0103313
6994	0.00990053
6995	0.00946989
6996	0.00903931
6997	0.00918618
6998	0.00944326
6999	0.0097005
7000	0.00995804
7001	0.0102159
7002	0.0104739
7003	0.0107334
7004	0.0533746
7005	0.0529521
7006	0.0213166
7007	0.0209287
7008	0.0205471
7009	0.0201867
7010	0.019895
7011	0.0196517
7012	0.0194112
7013	0.0192839
7014	0.0192678
7015	0.0192845
7016	0.0193356
7017	0.0193889
7018	0.0194427
7019	0.019497
7020	0.0196019
7021	0.051268
7022	0.0516858
7023	0.0521078
7024	0.0525299
7025	0.0277323
7026	0.0219431
7027	0.0216583
7028	0.0213782
7029	0.0211011
7030	0.0208244
7031	0.0205657
7032	0.0203258
7033	0.0200989
7034	0.0199904
7035	0.0199918
7036	0.0200163
7037	0.0200681
7038	0.0896461
7039	0.0892202
7040	0.0056816
7041	0.00609127
7042	0.138565
7043	0.132037
7044	0.132137
7045	0.132246
7046	0.132364
7047	0.132482
7048	0.132605
7049	0
7050	0.00527215
7051	0.00488496
7052	0.00452631
7053	0.00417434
7054	0.00397201
7055	0.00391955
7056	0.00386943
7057	0.137571
7058	0.408393
7059	0.408065
7060	0.407737
7061	0.407511
7062	0.407386
7063	0.0499104
7064	0.0500273
7065	0.0504407
7066	0.0508543
7067	0
7068	0.000434734
7069	0.000869426
7070	0.00130408
7071	0.00173869
7072	0.00217326
7073	0.00260778
7074	0.00304227
7075	0.00347671
7076	0.137689
7077	0.221256
7078	0.0719797
7079	0.0719898
7080	0.148413
7081	0.148503
7082	0.148613
7083	0.148754
7084	0.148925
7085	0.76511
7086	0.765224
7087	0.765341
7088	0.76546
7089	0.765579
7090	0.766254
7091	0
7092	0
7093	0.221207
7094	0.221318
7095	0.0259265
7096	0.0262112
7097	0.0264998
7098	0.0267891
7099	0.0270797
7100	0.0273713
7101	0.0276641
7102	0.0279906
7103	0.0283502
7104	0.0287189
7105	0.0291136
7106	0.0295295
7107	0.1636
7108	0.140869
7109	0.140737
7110	0.140606
7111	0.140478
7112	0.140353
7113	0.14023
7114	0.140108
7115	0.139986
7116	0.139865
7117	0.139748
7118	0.354593
7119	0.354619
7120	0.354644
7121	0.354671
7122	0.354699
7123	0.354726
7124	0.35479
7125	0.354891
7126	0.354994
7127	0.355096
7128	0.355201
7129	0.355307
7130	0.355419
7131	0.355539
7132	0.35566
7133	0.355782
7134	0.355904
7135	0.356028
7136	0.356153
7137	0.368172
7138	0.221436
7139	0.221559
7140	0.0415145
7141	0.0396203
7142	0.0399844
7143	0.0403523
7144	0.0407265
7145	0.0411068
7146	0.0415024
7147	0.0419133
7148	0.0423247
7149	0.0427366
7150	0.0431494
7151	0.0435627
7152	0.0439769
7153	0.0888
7154	0.0883859
7155	0.0881502
7156	0.00147424
7157	0.001048
7158	0.000621736
7159	0.000195533
7160	0.000193385
7161	0.000615684
7162	0.00103856
7163	0.408724
7164	0.409057
7165	0.409391
7166	0.0264504
7167	0.026522
7168	0.0266121
7169	0.0267214
7170	0.0268331
7171	0.0269462
7172	0.0270596
7173	0.027173
7174	0.0273277
7175	0.0275278
7176	0.0277343
7177	0.0279432
7178	0.0281541
7179	0.409724
7180	0.0226018
7181	0.0228621
7182	0.0231226
7183	0.0234219
7184	0.0237599
7185	0.0241017
7186	0.0244477
7187	0.024801
7188	0.0251624
7189	0.0255251
7190	0.0258881
7191	0.0262514
7192	0.0266152
7193	0.0269793
7194	0.0273447
7195	0.0277119
7196	0.0280801
7197	0.0284487
7198	0.0288178
7199	0.410058
7200	0.0173571
7201	0.016924
7202	0.0164908
7203	0.0160576
7204	0.0156244
7205	0.0151911
7206	0.0147578
7207	0.0143244
7208	0.013891
7209	0.0134575
7210	0.013024
7211	0.0125905
7212	0.0121569
7213	0.0283669
7214	0.437883
7215	0.0117233
7216	0.0112897
7217	0.010856
7218	0.0104222
7219	0.00998843
7220	0.436911
7221	0.144831
7222	0.00912074
7223	0.00868683
7224	0.00825288
7225	0.00781889
7226	0.00738486
7227	0.00695078
7228	0.00651667
7229	0.00608252
7230	0.00564832
7231	0.00521408
7232	0.0047798
7233	0.00434548
7234	0.00391112
7235	0.00347671
7236	0.00304227
7237	0.00260778
7238	0.00217326
7239	0.00173869
7240	0.00130408
7241	0.000869426
7242	0.000434734
7243	0
7244	0.137808
7245	0.137928
7246	0.138048
7247	0.138168
7248	0.138289
7249	0.13841
7250	0.138533
7251	0.437035
7252	0.0095546
7253	0.221684
7254	0.221811
7255	0.221938
7256	0.222066
7257	0.222209
7258	0.222368
7259	0.222529
7260	0.222689
7261	0
7262	0.000434734
7263	0.000869426
7264	0.00130408
7265	0.00173869
7266	0.00217326
7267	0.00260778
7268	0.00304227
7269	0.00347671
7270	0.00391112
7271	0.00434548
7272	0.366763
7273	0.364092
7274	0.36406
7275	0.36404
7276	0.36402
7277	0.364001
7278	0.363982
7279	0.363966
7280	0.363953
7281	0.363942
7282	0.363937
7283	0.363934
7284	0.363934
7285	0.363937
7286	0.363943
7287	0.214887
7288	0.215169
7289	0.0864414
7290	0.0860159
7291	0.0855905
7292	0.085165
7293	0.0847396
7294	0.0843142
7295	0.0838889
7296	0.0834635
7297	0.0830382
7298	0.227269
7299	0.0826128
7300	0.0162458
7301	0.0162585
7302	0.0141567
7303	0.0137313
7304	0.013306
7305	0.0128806
7306	0.0124552
7307	0.0120298
7308	0.0116044
7309	0.0111789
7310	0.0107535
7311	0.010328
7312	0.00990264
7313	0.00947731
7314	0.00905195
7315	0.00869164
7316	0.00217326
7317	0.00173869
7318	0.00130408
7319	0.000869426
7320	0.000434734
7321	0
7322	0.0832304
7323	0.00679917
7324	0.00637625
7325	0.00595333
7326	0.0647484
7327	0.00553045
7328	0.0051076
7329	0.00109875
7330	0.00106868
7331	0.00143539
7332	0.00180285
7333	0.00219212
7334	0.00260361
7335	0.00301655
7336	0.00343011
7337	0.00384392
7338	0.00426209
7339	0.00468474
7340	0.0159009
7341	0.0157725
7342	0.0156452
7343	0.0155213
7344	0.0154201
7345	0.0153396
7346	0.0152718
7347	0.0152167
7348	0.0151632
7349	0.0151306
7350	0.015119
7351	0.0151084
7352	0.0150989
7353	0.0150906
7354	0.0150869
7355	0.0150917
7356	0.0151036
7357	0.0151192
7358	0.0151378
7359	0.0151592
7360	0.0151827
7361	0.0152246
7362	0.0152858
7363	0.0153492
7364	0.0154135
7365	0.0154782
7366	0.0155454
7367	0.0156156
7368	0.0156877
7369	0.0157643
7370	0.015845
7371	0.0159277
7372	0.0160115
7373	0.0160957
7374	0.0161806
7375	0.0162662
7376	0.0163535
7377	0.0164437
7378	0.0165356
7379	0.0166282
7380	0.0167241
7381	0.0168248
7382	0.0169307
7383	0.0170396
7384	0.0171493
7385	0.0172653
7386	0.0173871
7387	0.766062
7388	0.766189
7389	0.766318
7390	0.766449
7391	0.767434
7392	0.000869426
7393	0.000434734
7394	0
7395	0.0114358
7396	0.0110022
7397	0.214759
7398	0.214612
7399	0.0191092
7400	0.0164518
7401	0.0164157
7402	0.0163859
7403	0.0163602
7404	0.0163355
7405	0.0163123
7406	0.0162905
7407	0.0162726
7408	0.163462
7409	0.158873
7410	0.158744
7411	0.158615
7412	0.158487
7413	0.158359
7414	0.158231
7415	0.158103
7416	0.157975
7417	0.157848
7418	0.157721
7419	0.157594
7420	0.157467
7421	0.157341
7422	0.157216
7423	0.157091
7424	0.156968
7425	0.156847
7426	0.156726
7427	0.156606
7428	0.156486
7429	0.156367
7430	0.0337395
7431	0.0311087
7432	0.0308637
7433	0.0307243
7434	0.0306899
7435	0.0306595
7436	0.0306332
7437	0.0307485
7438	0.0310065
7439	0.0312667
7440	0.371933
7441	0.364886
7442	0.364838
7443	0.36479
7444	0.364743
7445	0.364698
7446	0.364655
7447	0
7448	0.000434734
7449	0.000869426
7450	0.00130408
7451	0.00173869
7452	0.00217326
7453	0.00260778
7454	0.00304227
7455	0.00347671
7456	0.00391112
7457	0.00434548
7458	0.0047798
7459	0.00521408
7460	0.00564832
7461	0.00608252
7462	0.00651667
7463	0.00695078
7464	0.00738486
7465	0.00781889
7466	0.00825288
7467	0.00868683
7468	0.00912074
7469	0.0095546
7470	0.00998843
7471	0.0104222
7472	0.010856
7473	0.0112897
7474	0.0117233
7475	0.0121569
7476	0.0169881
7477	0.0170299
7478	0.0170718
7479	0.0171146
7480	0.0171599
7481	0.0172666
7482	0.0174358
7483	0.0176083
7484	0.0177815
7485	0.0210568
7486	0.00912074
7487	0.00868683
7488	0.00825288
7489	0.00781889
7490	0.00738486
7491	0.00695078
7492	0.00651667
7493	0.00608252
7494	0.00564832
7495	0.00521408
7496	0.0047798
7497	0.00434548
7498	0.00391112
7499	0.00347696
7500	0.141574
7501	0.141701
7502	0.141828
7503	0.141957
7504	0.142087
7505	0.142217
7506	0.142347
7507	0.142481
7508	0.142618
7509	0.142756
7510	0.0230815
7511	0.0231535
7512	0.0232323
7513	0.023318
7514	0.0234085
7515	0.0235061
7516	0.0236071
7517	0.0237116
7518	0.0238197
7519	0.0239292
7520	0.0240428
7521	0.0241637
7522	0.0242912
7523	0.0244249
7524	0.0245636
7525	0.024713
7526	0.0248741
7527	0.025046
7528	0.0252493
7529	0.0254779
7530	0.0257085
7531	0.0259398
7532	0.0261716
7533	0.0264037
7534	0.0266366
7535	0.0268889
7536	0.0271614
7537	0.0274381
7538	0.0277176
7539	0.0279979
7540	0.0282795
7541	0.0285627
7542	0.0288469
7543	0.0291314
7544	0.0294173
7545	0.0297051
7546	0.0299935
7547	0.0302827
7548	0.0305736
7549	0.0308978
7550	0.0312544
7551	0.0316115
7552	0.031971
7553	0.0323334
7554	0.0326969
7555	0.0443405
7556	0.00731531
7557	0.00719643
7558	0.00709674
7559	0.00701674
7560	0.00693767
7561	0.00687638
7562	0.00683273
7563	0.00678936
7564	0.00676232
7565	0.00675155
7566	0.00674788
7567	0.0067827
7568	0.0068492
7569	0.00691788
7570	0.00698883
7571	0.00706045
